n,collision_rate,pattern,height,avg_depth,balance_height,balance_size
150000,0,ascending,43,21,0.455696,0.477273
150000,0,ascending,42,20,0.481481,0.493506
150000,0,ascending,41,20,0.525641,0.506944
150000,0,ascending,41,20,0.506173,0.536232
150000,0,ascending,41,20,0.474359,0.463087
150000,0,ascending,40,21,0.5,0.527027
150000,0,ascending,42,20,0.525,0.546667
150000,0,ascending,42,20,0.531646,0.493056
150000,0,ascending,44,21,0.556962,0.566176
150000,0,ascending,43,22,0.5,0.478261
150000,0,ascending,47,23,0.580247,0.57554
150000,0,ascending,43,22,0.402778,0.418033
150000,0,ascending,41,20,0.518987,0.517007
150000,0,ascending,39,20,0.52,0.521429
150000,0,ascending,42,21,0.666667,0.735849
150000,0,ascending,43,21,0.5375,0.581395
150000,0,ascending,42,20,0.531646,0.52349
150000,0,ascending,46,22,0.425,0.477273
150000,0,ascending,40,21,0.540541,0.550725
150000,0,ascending,45,22,0.366197,0.404959
150000,0,ascending,41,20,0.525641,0.532847
150000,0,ascending,45,21,0.407895,0.37594
150000,0,ascending,39,20,0.5,0.510949
150000,0,ascending,42,20,0.545455,0.550336
150000,0,ascending,40,20,0.519481,0.562963
150000,0,ascending,39,20,0.493506,0.503401
150000,0,ascending,42,21,0.468354,0.478873
150000,0,ascending,41,20,0.518987,0.525547
150000,0,ascending,38,20,0.535211,0.570312
150000,0,ascending,42,21,0.493976,0.473684
150000,0,ascending,44,21,0.435897,0.398496
150000,0,ascending,39,20,0.5,0.496599
150000,0,ascending,41,20,0.525641,0.507937
150000,0,ascending,41,21,0.4875,0.458333
150000,0,ascending,42,20,0.475,0.48366
150000,0,ascending,39,20,0.506494,0.503356
150000,0,ascending,42,22,0.432432,0.410072
150000,0,ascending,42,20,0.512195,0.516779
150000,0,ascending,39,21,0.493506,0.486111
150000,0,ascending,41,21,0.569444,0.562044
150000,0,ascending,39,20,0.472973,0.503704
150000,0,ascending,43,20,0.5375,0.5
150000,0,ascending,41,21,0.453333,0.462121
150000,0,ascending,40,21,0.411765,0.412214
150000,0,ascending,43,20,0.530864,0.596774
150000,0,ascending,46,20,0.554217,0.537931
150000,0,ascending,45,22,0.415584,0.454545
150000,0.01,ascending,48,23,0.460674,0.478528
150000,0.01,ascending,46,22,0.477273,0.467456
150000,0.01,ascending,46,22,0.452381,0.443038
150000,0.01,ascending,47,22,0.47191,0.4375
150000,0.01,ascending,57,27,0.504425,0.551546
150000,0.01,ascending,58,25,0.408163,0.450292
150000,0.01,ascending,67,27,0.367925,0.434783
150000,0.01,ascending,56,25,0.54902,0.542373
150000,0.01,ascending,49,23,0.510417,0.470968
150000,0.01,ascending,57,26,0.477064,0.468085
150000,0.01,ascending,68,29,0.581197,0.617284
150000,0.01,ascending,46,22,0.483146,0.532051
150000,0.01,ascending,60,25,0.368421,0.380368
150000,0.01,ascending,60,27,0.495798,0.486772
150000,0.01,ascending,64,29,0.452991,0.479798
150000,0.01,ascending,58,24,0.402062,0.452381
150000,0.01,ascending,76,34,0.283019,0.284091
150000,0.01,ascending,52,24,0.41573,0.496503
150000,0.01,ascending,58,24,0.54717,0.493902
150000,0.01,ascending,58,25,0.563107,0.581921
150000,0.01,ascending,49,24,0.5,0.494118
150000,0.01,ascending,47,24,0.559524,0.593496
150000,0.01,ascending,50,23,0.468085,0.450617
150000,0.01,ascending,64,26,0.412844,0.445652
150000,0.01,ascending,58,25,0.447619,0.402516
150000,0.01,ascending,51,23,0.46875,0.461111
150000,0.01,ascending,51,23,0.6,0.6
150000,0.01,ascending,53,24,0.383721,0.385542
150000,0.01,ascending,54,26,0.509434,0.551913
150000,0.01,ascending,54,24,0.519231,0.522989
150000,0.01,ascending,53,24,0.464646,0.519737
150000,0.01,ascending,72,29,0.351351,0.436364
150000,0.01,ascending,54,24,0.6,0.6
150000,0.01,ascending,63,30,0.724138,0.736527
150000,0.01,ascending,50,23,0.473684,0.477778
150000,0.01,ascending,48,24,0.428571,0.42953
150000,0.01,ascending,49,22,0.521277,0.503106
150000,0.01,ascending,62,26,0.398058,0.368132
150000,0.01,ascending,48,23,0.489362,0.503185
150000,0.01,ascending,50,24,0.625,0.620915
150000,0.01,ascending,46,22,0.589744,0.610294
150000,0.01,ascending,58,26,0.53211,0.558442
150000,0.01,ascending,48,23,0.533333,0.550898
150000,0.01,ascending,47,22,0.594937,0.601307
150000,0.01,ascending,52,26,0.52,0.488372
150000,0.01,ascending,49,23,0.484211,0.478788
150000,0.01,ascending,58,26,0.369565,0.33758
150000,0.01,ascending,70,32,0.369369,0.457143
150000,0.01,ascending,61,26,0.474138,0.52381
150000,0.01,ascending,48,24,0.505263,0.449367
150000,0.1,ascending,44,20,0.54321,0.524476
150000,0.1,ascending,43,21,0.494118,0.5
150000,0.1,ascending,42,21,0.447368,0.458015
150000,0.1,ascending,42,21,0.447368,0.413043
150000,0.1,ascending,47,21,0.45977,0.5
150000,0.1,ascending,39,20,0.506494,0.513514
150000,0.1,ascending,42,21,0.531646,0.524823
150000,0.1,ascending,44,22,0.413333,0.359375
150000,0.1,ascending,44,22,0.53012,0.545455
150000,0.1,ascending,39,20,0.534247,0.535211
150000,0.1,ascending,42,22,0.493976,0.485507
150000,0.1,ascending,47,22,0.433735,0.424658
150000,0.1,ascending,42,21,0.525,0.518519
150000,0.1,ascending,43,21,0.47561,0.47973
150000,0.1,ascending,41,21,0.5,0.534351
150000,0.1,ascending,42,20,0.44,0.453237
150000,0.1,ascending,42,22,0.6,0.607692
150000,0.1,ascending,42,21,0.538462,0.515152
150000,0.1,ascending,38,19,0.486486,0.492647
150000,0.1,ascending,40,20,0.506329,0.520548
150000,0.1,ascending,41,20,0.5125,0.536913
150000,0.1,ascending,41,20,0.467532,0.482993
150000,0.1,ascending,41,20,0.4875,0.510067
150000,0.1,ascending,42,20,0.481481,0.478873
150000,0.1,ascending,41,20,0.554054,0.546763
150000,0.1,ascending,41,20,0.506173,0.489933
150000,0.1,ascending,42,21,0.481481,0.493151
150000,0.1,ascending,41,21,0.474359,0.496503
150000,0.1,ascending,42,20,0.5,0.493421
150000,0.1,ascending,41,20,0.506173,0.48
150000,0.1,ascending,41,20,0.493827,0.541667
150000,0.1,ascending,44,21,0.463415,0.45283
150000,0.1,ascending,42,21,0.531646,0.542484
150000,0.1,ascending,43,22,0.494118,0.5
150000,0.1,ascending,42,21,0.525,0.534722
150000,0.1,ascending,40,22,0.411765,0.422414
150000,0.1,ascending,41,21,0.438356,0.438462
150000,0.1,ascending,42,22,0.468354,0.445946
150000,0.1,ascending,46,21,0.402597,0.415493
150000,0.1,ascending,41,21,0.438356,0.443662
150000,0.1,ascending,39,21,0.5,0.577236
150000,0.1,ascending,39,21,0.6,0.612903
150000,0.1,ascending,45,22,0.482759,0.5
150000,0.1,ascending,44,20,0.46988,0.506944
150000,0.1,ascending,43,21,0.511905,0.5
150000,0.1,ascending,41,20,0.5125,0.510204
150000,0.1,ascending,45,20,0.54878,0.536424
150000,0.1,ascending,42,21,0.487805,0.5
150000,0.1,ascending,41,20,0.493827,0.493421
150000,0.1,ascending,40,20,0.512821,0.485714
150000,0,descending,42,21,0.461538,0.463235
150000,0,descending,43,21,0.581081,0.598425
150000,0,descending,42,21,0.487805,0.478873
150000,0,descending,40,20,0.473684,0.472603
150000,0,descending,39,20,0.48,0.468531
150000,0,descending,46,22,0.534884,0.524823
150000,0,descending,40,20,0.506329,0.503497
150000,0,descending,41,20,0.493827,0.452055
150000,0,descending,41,20,0.539474,0.531034
150000,0,descending,42,21,0.468354,0.489796
150000,0,descending,44,20,0.53012,0.496552
150000,0,descending,41,21,0.453333,0.463768
150000,0,descending,42,21,0.44,0.473282
150000,0,descending,41,20,0.422535,0.427536
150000,0,descending,45,21,0.375,0.27027
150000,0,descending,38,20,0.493333,0.482517
150000,0,descending,41,20,0.525641,0.503497
150000,0,descending,43,21,0.5375,0.529801
150000,0,descending,38,20,0.472222,0.481481
150000,0,descending,43,21,0.52439,0.503497
150000,0,descending,38,20,0.527778,0.557252
150000,0,descending,41,20,0.525641,0.513699
150000,0,descending,40,20,0.459459,0.463235
150000,0,descending,40,20,0.487179,0.468531
150000,0,descending,41,21,0.532468,0.555556
150000,0,descending,44,21,0.55,0.55102
150000,0,descending,41,20,0.460526,0.42446
150000,0,descending,44,21,0.52381,0.489655
150000,0,descending,38,20,0.493333,0.492754
150000,0,descending,42,21,0.5,0.493333
150000,0,descending,41,20,0.481013,0.506849
150000,0,descending,42,21,0.454545,0.448276
150000,0,descending,41,20,0.4875,0.464789
150000,0,descending,41,20,0.518987,0.527027
150000,0,descending,43,22,0.651515,0.661017
150000,0,descending,43,21,0.544304,0.567376
150000,0,descending,42,21,0.5,0.493333
150000,0,descending,44,21,0.428571,0.443662
150000,0,descending,44,21,0.556962,0.544828
150000,0,descending,40,20,0.5,0.510949
150000,0,descending,51,21,0.593023,0.609589
150000,0,descending,42,21,0.583333,0.577778
150000,0,descending,41,20,0.493827,0.5
150000,0,descending,40,20,0.466667,0.467626
150000,0,descending,40,20,0.459459,0.453237
150000,0,descending,44,21,0.443038,0.447368
150000,0,descending,44,22,0.571429,0.539062
150000,0,descending,41,21,0.518987,0.492308
150000,0,descending,41,20,0.539474,0.540541
150000,0,descending,41,21,0.430556,0.407407
150000,0.01,descending,80,37,0.432624,0.43617
150000,0.01,descending,82,35,0.430556,0.46798
150000,0.01,descending,83,38,0.435374,0.460317
150000,0.01,descending,88,41,0.417219,0.467337
150000,0.01,descending,85,39,0.397163,0.404372
150000,0.01,descending,79,32,0.382812,0.36
150000,0.01,descending,83,36,0.385185,0.446328
150000,0.01,descending,91,41,0.372414,0.359551
150000,0.01,descending,86,37,0.362963,0.383333
150000,0.01,descending,90,46,0.419355,0.430052
150000,0.01,descending,86,39,0.426667,0.435233
150000,0.01,descending,83,36,0.407143,0.425414
150000,0.01,descending,93,41,0.392157,0.418719
150000,0.01,descending,72,38,0.462687,0.468927
150000,0.01,descending,80,35,0.389313,0.451429
150000,0.01,descending,76,36,0.445255,0.427746
150000,0.01,descending,88,37,0.375887,0.413408
150000,0.01,descending,80,38,0.440559,0.434066
150000,0.01,descending,89,42,0.447205,0.45098
150000,0.01,descending,84,37,0.412587,0.402174
150000,0.01,descending,78,37,0.442857,0.451613
150000,0.01,descending,88,39,0.413333,0.431373
150000,0.01,descending,78,36,0.434783,0.461111
150000,0.01,descending,90,40,0.444444,0.439394
150000,0.01,descending,72,36,0.433071,0.425287
150000,0.01,descending,87,38,0.427632,0.47
150000,0.01,descending,78,36,0.454545,0.460733
150000,0.01,descending,112,49,0.329341,0.362745
150000,0.01,descending,80,37,0.42029,0.43956
150000,0.01,descending,78,37,0.462069,0.494737
150000,0.01,descending,71,36,0.458015,0.443182
150000,0.01,descending,80,36,0.407407,0.405556
150000,0.01,descending,93,42,0.4,0.417085
150000,0.01,descending,87,42,0.4,0.438503
150000,0.01,descending,73,35,0.478571,0.450549
150000,0.01,descending,89,36,0.368794,0.411458
150000,0.01,descending,78,35,0.4,0.427746
150000,0.01,descending,76,38,0.437037,0.455621
150000,0.01,descending,90,43,0.415584,0.446078
150000,0.01,descending,89,39,0.373239,0.417582
150000,0.01,descending,94,42,0.356164,0.414894
150000,0.01,descending,87,42,0.408163,0.421875
150000,0.01,descending,71,35,0.466165,0.466667
150000,0.01,descending,83,40,0.442953,0.454082
150000,0.01,descending,87,38,0.43871,0.467662
150000,0.01,descending,78,37,0.434783,0.456044
150000,0.01,descending,79,37,0.401515,0.448087
150000,0.01,descending,82,39,0.41844,0.418478
150000,0.01,descending,96,42,0.421687,0.447005
150000,0.01,descending,85,39,0.444444,0.44898
150000,0.1,descending,40,20,0.480519,0.511278
150000,0.1,descending,42,21,0.487805,0.516779
150000,0.1,descending,46,23,0.597403,0.632812
150000,0.1,descending,42,21,0.475,0.488
150000,0.1,descending,42,21,0.454545,0.443662
150000,0.1,descending,42,21,0.44,0.504
150000,0.1,descending,42,20,0.468354,0.472603
150000,0.1,descending,43,21,0.5375,0.542857
150000,0.1,descending,49,24,0.416667,0.349593
150000,0.1,descending,41,20,0.474359,0.437037
150000,0.1,descending,44,22,0.45679,0.557377
150000,0.1,descending,43,21,0.481928,0.450704
150000,0.1,descending,44,21,0.463415,0.472973
150000,0.1,descending,44,21,0.46988,0.482517
150000,0.1,descending,42,21,0.468354,0.477941
150000,0.1,descending,41,21,0.460526,0.438849
150000,0.1,descending,41,21,0.474359,0.552846
150000,0.1,descending,45,22,0.407895,0.423077
150000,0.1,descending,37,20,0.493151,0.463235
150000,0.1,descending,40,21,0.480519,0.438849
150000,0.1,descending,43,22,0.4625,0.47482
150000,0.1,descending,41,21,0.474359,0.5
150000,0.1,descending,40,21,0.473684,0.382609
150000,0.1,descending,43,21,0.4625,0.455172
150000,0.1,descending,44,21,0.46988,0.448276
150000,0.1,descending,38,20,0.464789,0.492308
150000,0.1,descending,41,21,0.453333,0.456522
150000,0.1,descending,42,22,0.391304,0.419355
150000,0.1,descending,45,21,0.45122,0.453333
150000,0.1,descending,42,23,0.44,0.515873
150000,0.1,descending,43,21,0.4625,0.465753
150000,0.1,descending,42,21,0.475,0.485714
150000,0.1,descending,42,22,0.525,0.492857
150000,0.1,descending,43,20,0.52439,0.482517
150000,0.1,descending,44,23,0.421053,0.462687
150000,0.1,descending,39,20,0.48,0.518248
150000,0.1,descending,41,20,0.481013,0.483444
150000,0.1,descending,43,22,0.455696,0.492958
150000,0.1,descending,45,22,0.444444,0.460432
150000,0.1,descending,44,23,0.45,0.453125
150000,0.1,descending,43,21,0.448718,0.523438
150000,0.1,descending,42,20,0.468354,0.506944
150000,0.1,descending,44,21,0.482353,0.489796
150000,0.1,descending,41,21,0.4875,0.476821
150000,0.1,descending,46,23,0.589744,0.552239
150000,0.1,descending,45,22,0.444444,0.471429
150000,0.1,descending,45,23,0.4,0.44
150000,0.1,descending,39,20,0.48,0.485915
150000,0.1,descending,44,21,0.463415,0.483444
150000,0.1,descending,47,23,0.405063,0.419118
200000,0,random,40,21,0.493671,0.493243
200000,0,random,41,21,0.453333,0.450704
200000,0,random,52,23,0.297297,0.276423
200000,0,random,40,21,0.540541,0.569343
200000,0,random,41,21,0.493827,0.509934
200000,0,random,41,21,0.474359,0.453237
200000,0,random,40,21,0.493671,0.475862
200000,0,random,42,21,0.56,0.552448
200000,0,random,41,21,0.467532,0.419118
200000,0,random,40,20,0.512821,0.503356
200000,0,random,39,20,0.493506,0.493243
200000,0,random,41,22,0.481013,0.496403
200000,0,random,42,20,0.468354,0.473684
200000,0,random,40,21,0.487179,0.482993
200000,0,random,41,21,0.4875,0.503268
200000,0,random,46,22,0.534884,0.585034
200000,0,random,41,22,0.532468,0.546099
200000,0,random,41,21,0.460526,0.42029
200000,0,random,42,22,0.5,0.547445
200000,0,random,41,22,0.305085,0.287037
200000,0,random,38,20,0.486486,0.460432
200000,0,random,42,21,0.487805,0.496815
200000,0,random,39,21,0.493506,0.478873
200000,0,random,42,21,0.531646,0.541096
200000,0,random,41,21,0.422535,0.413534
200000,0,random,42,21,0.5,0.509434
200000,0,random,42,21,0.591549,0.630769
200000,0,random,44,21,0.571429,0.568345
200000,0,random,42,20,0.56,0.564286
200000,0,random,42,21,0.481481,0.422222
200000,0,random,43,20,0.4625,0.486667
200000,0,random,45,23,0.391892,0.409091
200000,0,random,45,23,0.5625,0.528
200000,0,random,44,21,0.517647,0.503311
200000,0,random,42,21,0.506024,0.490066
200000,0,random,42,22,0.531646,0.522876
200000,0,random,47,21,0.4125,0.418919
200000,0,random,45,21,0.542169,0.557047
200000,0,random,49,22,0.409639,0.422535
200000,0,random,39,20,0.506494,0.524138
200000,0,random,45,22,0.375,0.385185
200000,0,random,45,22,0.529412,0.506757
200000,0,random,45,21,0.482759,0.493243
200000,0,random,42,22,0.525,0.506944
200000,0,random,41,21,0.525641,0.552448
200000,0,random,42,21,0.432432,0.423611
200000,0,random,41,22,0.4875,0.42029
200000,0,random,42,21,0.5,0.49359
200000,0,random,42,21,0.552632,0.564626
200000,0,random,41,21,0.518987,0.526667
200000,0.01,random,43,22,0.426667,0.378788
200000,0.01,random,43,21,0.581081,0.562044
200000,0.01,random,43,20,0.505882,0.512987
200000,0.01,random,41,21,0.506173,0.464286
200000,0.01,random,42,21,0.56,0.559441
200000,0.01,random,43,22,0.551282,0.564885
200000,0.01,random,42,21,0.461538,0.4375
200000,0.01,random,44,22,0.586667,0.52381
200000,0.01,random,43,22,0.518072,0.509804
200000,0.01,random,45,21,0.45122,0.448052
200000,0.01,random,42,20,0.545455,0.551724
200000,0.01,random,42,21,0.447368,0.439716
200000,0.01,random,41,21,0.539474,0.531469
200000,0.01,random,41,20,0.460526,0.468966
200000,0.01,random,44,21,0.556962,0.565517
200000,0.01,random,43,22,0.623188,0.672269
200000,0.01,random,40,21,0.57971,0.589552
200000,0.01,random,41,21,0.467532,0.468531
200000,0.01,random,43,22,0.551282,0.537415
200000,0.01,random,45,21,0.444444,0.450331
200000,0.01,random,39,20,0.5,0.5
200000,0.01,random,43,21,0.448718,0.448276
200000,0.01,random,41,21,0.539474,0.514085
200000,0.01,random,42,21,0.454545,0.451389
200000,0.01,random,42,21,0.432432,0.421429
200000,0.01,random,46,20,0.452381,0.472222
200000,0.01,random,40,21,0.506329,0.545455
200000,0.01,random,46,21,0.505495,0.539474
200000,0.01,random,43,20,0.518072,0.48
200000,0.01,random,43,21,0.551282,0.574468
200000,0.01,random,44,21,0.505747,0.544872
200000,0.01,random,42,22,0.4,0.393939
200000,0.01,random,42,21,0.567568,0.586957
200000,0.01,random,43,20,0.47561,0.486842
200000,0.01,random,46,22,0.554217,0.524138
200000,0.01,random,39,21,0.5,0.419355
200000,0.01,random,40,20,0.487179,0.510204
200000,0.01,random,45,21,0.391892,0.37594
200000,0.01,random,48,21,0.44186,0.450331
200000,0.01,random,45,22,0.45122,0.470588
200000,0.01,random,47,21,0.453488,0.460526
200000,0.01,random,42,21,0.518519,0.522059
200000,0.01,random,44,21,0.405405,0.404255
200000,0.01,random,42,21,0.481481,0.480263
200000,0.01,random,43,22,0.4625,0.409091
200000,0.01,random,40,20,0.5,0.496732
200000,0.01,random,41,21,0.532468,0.566434
200000,0.01,random,44,21,0.60274,0.589928
200000,0.01,random,42,21,0.518519,0.519231
200000,0.01,random,46,22,0.394737,0.402778
200000,0.1,random,41,22,0.506173,0.407692
200000,0.1,random,46,22,0.386667,0.365079
200000,0.1,random,40,21,0.487179,0.493151
200000,0.1,random,42,21,0.481481,0.474359
200000,0.1,random,41,21,0.546667,0.567376
200000,0.1,random,43,21,0.481928,0.417266
200000,0.1,random,42,21,0.475,0.455782
200000,0.1,random,40,21,0.493671,0.517241
200000,0.1,random,42,21,0.475,0.47973
200000,0.1,random,38,20,0.472222,0.455882
200000,0.1,random,39,21,0.5,0.548148
200000,0.1,random,39,20,0.506494,0.478873
200000,0.1,random,42,23,0.567568,0.533333
200000,0.1,random,43,21,0.4625,0.459459
200000,0.1,random,45,22,0.45122,0.441558
200000,0.1,random,40,20,0.526316,0.528571
200000,0.1,random,40,21,0.428571,0.421053
200000,0.1,random,39,21,0.513158,0.517007
200000,0.1,random,44,22,0.45679,0.433566
200000,0.1,random,41,20,0.518987,0.530201
200000,0.1,random,40,20,0.487179,0.432836
200000,0.1,random,41,21,0.518987,0.519481
200000,0.1,random,42,22,0.461538,0.468966
200000,0.1,random,42,20,0.525,0.533333
200000,0.1,random,40,21,0.547945,0.548611
200000,0.1,random,41,21,0.546667,0.539007
200000,0.1,random,43,21,0.448718,0.439189
200000,0.1,random,44,22,0.421053,0.430657
200000,0.1,random,41,20,0.481013,0.469388
200000,0.1,random,40,21,0.571429,0.576642
200000,0.1,random,39,20,0.493506,0.510204
200000,0.1,random,39,21,0.486842,0.5
200000,0.1,random,41,20,0.493827,0.490196
200000,0.1,random,41,21,0.525641,0.524823
200000,0.1,random,42,21,0.531646,0.532895
200000,0.1,random,43,21,0.47561,0.459459
200000,0.1,random,41,21,0.506173,0.519481
200000,0.1,random,44,22,0.586667,0.552239
200000,0.1,random,42,22,0.4,0.424
200000,0.1,random,43,21,0.47561,0.402878
200000,0.1,random,42,21,0.518519,0.536913
200000,0.1,random,42,21,0.461538,0.462585
200000,0.1,random,43,22,0.573333,0.555556
200000,0.1,random,40,20,0.506329,0.531915
200000,0.1,random,45,21,0.43038,0.445205
200000,0.1,random,40,20,0.487179,0.472222
200000,0.1,random,40,20,0.533333,0.561151
200000,0.1,random,41,21,0.532468,0.545455
200000,0.1,random,44,20,0.47619,0.503448
200000,0.1,random,43,22,0.597222,0.61194
200000,0,ascending,50,22,0.632911,0.620438
